,mesh_cd,geometry,idxmax
684,53394574,"POLYGON ((139.675 35.725, 139.6875 35.725, 139.6875 35.7333333333333, 139.675 35.7333333333333, 139.675 35.725))",セブンイ
685,53394575,"POLYGON ((139.6875 35.725, 139.7 35.725, 139.7 35.7333333333333, 139.6875 35.7333333333333, 139.6875 35.725))",セブンイ
686,53394576,"POLYGON ((139.7 35.725, 139.7125 35.725, 139.7125 35.7333333333333, 139.7 35.7333333333333, 139.7 35.725))",セブンイ
687,53394577,"POLYGON ((139.7125 35.725, 139.725 35.725, 139.725 35.7333333333333, 139.7125 35.7333333333333, 139.7125 35.725))",ファミリ
688,53394578,"POLYGON ((139.725 35.725, 139.7375 35.725, 139.7375 35.7333333333333, 139.725 35.7333333333333, 139.725 35.725))",エーエム
689,53394579,"POLYGON ((139.7375 35.725, 139.75 35.725, 139.75 35.7333333333333, 139.7375 35.7333333333333, 139.7375 35.725))",セブンイ
690,53394580,"POLYGON ((139.625 35.7333333333333, 139.6375 35.7333333333333, 139.6375 35.7416666666667, 139.625 35.7416666666667, 139.625 35.7333333333333))",セブンイ
691,53394581,"POLYGON ((139.6375 35.7333333333333, 139.65 35.7333333333333, 139.65 35.7416666666667, 139.6375 35.7416666666667, 139.6375 35.7333333333333))",セブンイ
692,53394582,"POLYGON ((139.65 35.7333333333333, 139.6625 35.7333333333333, 139.6625 35.7416666666667, 139.65 35.7416666666667, 139.65 35.7333333333333))",セブンイ
693,53394583,"POLYGON ((139.6625 35.7333333333333, 139.675 35.7333333333333, 139.675 35.7416666666667, 139.6625 35.7416666666667, 139.6625 35.7333333333333))",セブンイ
694,53394584,"POLYGON ((139.675 35.7333333333333, 139.6875 35.7333333333333, 139.6875 35.7416666666667, 139.675 35.7416666666667, 139.675 35.7333333333333))",セブンイ
695,53394585,"POLYGON ((139.6875 35.7333333333333, 139.7 35.7333333333333, 139.7 35.7416666666667, 139.6875 35.7416666666667, 139.6875 35.7333333333333))",ファミリ
696,53394586,"POLYGON ((139.7 35.7333333333333, 139.7125 35.7333333333333, 139.7125 35.7416666666667, 139.7 35.7416666666667, 139.7 35.7333333333333))",セブンイ
697,53394587,"POLYGON ((139.7125 35.7333333333333, 139.725 35.7333333333333, 139.725 35.7416666666667, 139.7125 35.7416666666667, 139.7125 35.7333333333333))",セブンイ
698,53394588,"POLYGON ((139.725 35.7333333333333, 139.7375 35.7333333333333, 139.7375 35.7416666666667, 139.725 35.7416666666667, 139.725 35.7333333333333))",セブンイ
699,53394589,"POLYGON ((139.7375 35.7333333333333, 139.75 35.7333333333333, 139.75 35.7416666666667, 139.7375 35.7416666666667, 139.7375 35.7333333333333))",ファミリ
700,53394590,"POLYGON ((139.625 35.7416666666667, 139.6375 35.7416666666667, 139.6375 35.75, 139.625 35.75, 139.625 35.7416666666667))",セブンイ
701,53394591,"POLYGON ((139.6375 35.7416666666667, 139.65 35.7416666666667, 139.65 35.75, 139.6375 35.75, 139.6375 35.7416666666667))",セブンイ
702,53394592,"POLYGON ((139.65 35.7416666666667, 139.6625 35.7416666666667, 139.6625 35.75, 139.65 35.75, 139.65 35.7416666666667))",セブンイ
703,53394593,"POLYGON ((139.6625 35.7416666666667, 139.675 35.7416666666667, 139.675 35.75, 139.6625 35.75, 139.6625 35.7416666666667))",セブンイ
704,53394594,"POLYGON ((139.675 35.7416666666667, 139.6875 35.7416666666667, 139.6875 35.75, 139.675 35.75, 139.675 35.7416666666667))",エーエム
705,53394595,"POLYGON ((139.6875 35.7416666666667, 139.7 35.7416666666667, 139.7 35.75, 139.6875 35.75, 139.6875 35.7416666666667))",ファミリ
706,53394596,"POLYGON ((139.7 35.7416666666667, 139.7125 35.7416666666667, 139.7125 35.75, 139.7 35.75, 139.7 35.7416666666667))",セブンイ
707,53394597,"POLYGON ((139.7125 35.7416666666667, 139.725 35.7416666666667, 139.725 35.75, 139.7125 35.75, 139.7125 35.7416666666667))",サンクス
708,53394598,"POLYGON ((139.725 35.7416666666667, 139.7375 35.7416666666667, 139.7375 35.75, 139.725 35.75, 139.725 35.7416666666667))",セブンイ
709,53394599,"POLYGON ((139.7375 35.7416666666667, 139.75 35.7416666666667, 139.75 35.75, 139.7375 35.75, 139.7375 35.7416666666667))",セブンイ
710,53394600,"POLYGON ((139.75 35.6666666666667, 139.7625 35.6666666666667, 139.7625 35.675, 139.75 35.675, 139.75 35.6666666666667))",ローソン
711,53394601,"POLYGON ((139.7625 35.6666666666667, 139.775 35.6666666666667, 139.775 35.675, 139.7625 35.675, 139.7625 35.6666666666667))",エーエム
712,53394602,"POLYGON ((139.775 35.6666666666667, 139.7875 35.6666666666667, 139.7875 35.675, 139.775 35.675, 139.775 35.6666666666667))",他
713,53394603,"POLYGON ((139.7875 35.6666666666667, 139.8 35.6666666666667, 139.8 35.675, 139.7875 35.675, 139.7875 35.6666666666667))",ファミリ
714,53394604,"POLYGON ((139.8 35.6666666666667, 139.8125 35.6666666666667, 139.8125 35.675, 139.8 35.675, 139.8 35.6666666666667))",セブンイ
715,53394605,"POLYGON ((139.8125 35.6666666666667, 139.825 35.6666666666667, 139.825 35.675, 139.8125 35.675, 139.8125 35.6666666666667))",エーエム
716,53394606,"POLYGON ((139.825 35.6666666666667, 139.8375 35.6666666666667, 139.8375 35.675, 139.825 35.675, 139.825 35.6666666666667))",サンクス
717,53394607,"POLYGON ((139.8375 35.6666666666667, 139.85 35.6666666666667, 139.85 35.675, 139.8375 35.675, 139.8375 35.6666666666667))",セブンイ
718,53394608,"POLYGON ((139.85 35.6666666666667, 139.8625 35.6666666666667, 139.8625 35.675, 139.85 35.675, 139.85 35.6666666666667))",サンクス
719,53394609,"POLYGON ((139.8625 35.6666666666667, 139.875 35.6666666666667, 139.875 35.675, 139.8625 35.675, 139.8625 35.6666666666667))",セブンイ
720,53394610,"POLYGON ((139.75 35.675, 139.7625 35.675, 139.7625 35.6833333333333, 139.75 35.6833333333333, 139.75 35.675))",エーエム
721,53394611,"POLYGON ((139.7625 35.675, 139.775 35.675, 139.775 35.6833333333333, 139.7625 35.6833333333333, 139.7625 35.675))",エーエム
722,53394612,"POLYGON ((139.775 35.675, 139.7875 35.675, 139.7875 35.6833333333333, 139.775 35.6833333333333, 139.775 35.675))",エーエム
723,53394613,"POLYGON ((139.7875 35.675, 139.8 35.675, 139.8 35.6833333333333, 139.7875 35.6833333333333, 139.7875 35.675))",ファミリ
724,53394614,"POLYGON ((139.8 35.675, 139.8125 35.675, 139.8125 35.6833333333333, 139.8 35.6833333333333, 139.8 35.675))",セブンイ
725,53394615,"POLYGON ((139.8125 35.675, 139.825 35.675, 139.825 35.6833333333333, 139.8125 35.6833333333333, 139.8125 35.675))",セブンイ
726,53394616,"POLYGON ((139.825 35.675, 139.8375 35.675, 139.8375 35.6833333333333, 139.825 35.6833333333333, 139.825 35.675))",サンクス
727,53394617,"POLYGON ((139.8375 35.675, 139.85 35.675, 139.85 35.6833333333333, 139.8375 35.6833333333333, 139.8375 35.675))",デイリー
728,53394618,"POLYGON ((139.85 35.675, 139.8625 35.675, 139.8625 35.6833333333333, 139.85 35.6833333333333, 139.85 35.675))",セブンイ
729,53394619,"POLYGON ((139.8625 35.675, 139.875 35.675, 139.875 35.6833333333333, 139.8625 35.6833333333333, 139.8625 35.675))",ファミリ
730,53394620,"POLYGON ((139.75 35.6833333333333, 139.7625 35.6833333333333, 139.7625 35.6916666666667, 139.75 35.6916666666667, 139.75 35.6833333333333))",エーエム
731,53394621,"POLYGON ((139.7625 35.6833333333333, 139.775 35.6833333333333, 139.775 35.6916666666667, 139.7625 35.6916666666667, 139.7625 35.6833333333333))",エーエム
732,53394622,"POLYGON ((139.775 35.6833333333333, 139.7875 35.6833333333333, 139.7875 35.6916666666667, 139.775 35.6916666666667, 139.775 35.6833333333333))",エーエム
733,53394623,"POLYGON ((139.7875 35.6833333333333, 139.8 35.6833333333333, 139.8 35.6916666666667, 139.7875 35.6916666666667, 139.7875 35.6833333333333))",エーエム
734,53394624,"POLYGON ((139.8 35.6833333333333, 139.8125 35.6833333333333, 139.8125 35.6916666666667, 139.8 35.6916666666667, 139.8 35.6833333333333))",セブンイ
735,53394625,"POLYGON ((139.8125 35.6833333333333, 139.825 35.6833333333333, 139.825 35.6916666666667, 139.8125 35.6916666666667, 139.8125 35.6833333333333))",スリーエ
736,53394626,"POLYGON ((139.825 35.6833333333333, 139.8375 35.6833333333333, 139.8375 35.6916666666667, 139.825 35.6916666666667, 139.825 35.6833333333333))",ファミリ
737,53394627,"POLYGON ((139.8375 35.6833333333333, 139.85 35.6833333333333, 139.85 35.6916666666667, 139.8375 35.6916666666667, 139.8375 35.6833333333333))",セブンイ
738,53394628,"POLYGON ((139.85 35.6833333333333, 139.8625 35.6833333333333, 139.8625 35.6916666666667, 139.85 35.6916666666667, 139.85 35.6833333333333))",サンクス
739,53394629,"POLYGON ((139.8625 35.6833333333333, 139.875 35.6833333333333, 139.875 35.6916666666667, 139.8625 35.6916666666667, 139.8625 35.6833333333333))",セブンイ
740,53394630,"POLYGON ((139.75 35.6916666666667, 139.7625 35.6916666666667, 139.7625 35.7, 139.75 35.7, 139.75 35.6916666666667))",セブンイ
741,53394631,"POLYGON ((139.7625 35.6916666666667, 139.775 35.6916666666667, 139.775 35.7, 139.7625 35.7, 139.7625 35.6916666666667))",エーエム
742,53394632,"POLYGON ((139.775 35.6916666666667, 139.7875 35.6916666666667, 139.7875 35.7, 139.775 35.7, 139.775 35.6916666666667))",エーエム
743,53394633,"POLYGON ((139.7875 35.6916666666667, 139.8 35.6916666666667, 139.8 35.7, 139.7875 35.7, 139.7875 35.6916666666667))",ファミリ
744,53394634,"POLYGON ((139.8 35.6916666666667, 139.8125 35.6916666666667, 139.8125 35.7, 139.8 35.7, 139.8 35.6916666666667))",ファミリ
745,53394635,"POLYGON ((139.8125 35.6916666666667, 139.825 35.6916666666667, 139.825 35.7, 139.8125 35.7, 139.8125 35.6916666666667))",セブンイ
746,53394636,"POLYGON ((139.825 35.6916666666667, 139.8375 35.6916666666667, 139.8375 35.7, 139.825 35.7, 139.825 35.6916666666667))",ローソン
747,53394637,"POLYGON ((139.8375 35.6916666666667, 139.85 35.6916666666667, 139.85 35.7, 139.8375 35.7, 139.8375 35.6916666666667))",スリーエ
748,53394639,"POLYGON ((139.8625 35.6916666666667, 139.875 35.6916666666667, 139.875 35.7, 139.8625 35.7, 139.8625 35.6916666666667))",サンクス
749,53394640,"POLYGON ((139.75 35.7, 139.7625 35.7, 139.7625 35.7083333333333, 139.75 35.7083333333333, 139.75 35.7))",エーエム
750,53394641,"POLYGON ((139.7625 35.7, 139.775 35.7, 139.775 35.7083333333333, 139.7625 35.7083333333333, 139.7625 35.7))",セブンイ
751,53394642,"POLYGON ((139.775 35.7, 139.7875 35.7, 139.7875 35.7083333333333, 139.775 35.7083333333333, 139.775 35.7))",エーエム
752,53394643,"POLYGON ((139.7875 35.7, 139.8 35.7, 139.8 35.7083333333333, 139.7875 35.7083333333333, 139.7875 35.7))",セブンイ
753,53394644,"POLYGON ((139.8 35.7, 139.8125 35.7, 139.8125 35.7083333333333, 139.8 35.7083333333333, 139.8 35.7))",セブンイ
754,53394645,"POLYGON ((139.8125 35.7, 139.825 35.7, 139.825 35.7083333333333, 139.8125 35.7083333333333, 139.8125 35.7))",セブンイ
755,53394646,"POLYGON ((139.825 35.7, 139.8375 35.7, 139.8375 35.7083333333333, 139.825 35.7083333333333, 139.825 35.7))",セブンイ
756,53394647,"POLYGON ((139.8375 35.7, 139.85 35.7, 139.85 35.7083333333333, 139.8375 35.7083333333333, 139.8375 35.7))",セブンイ
757,53394649,"POLYGON ((139.8625 35.7, 139.875 35.7, 139.875 35.7083333333333, 139.8625 35.7083333333333, 139.8625 35.7))",セブンイ
758,53394650,"POLYGON ((139.75 35.7083333333333, 139.7625 35.7083333333333, 139.7625 35.7166666666667, 139.75 35.7166666666667, 139.75 35.7083333333333))",ファミリ
759,53394651,"POLYGON ((139.7625 35.7083333333333, 139.775 35.7083333333333, 139.775 35.7166666666667, 139.7625 35.7166666666667, 139.7625 35.7083333333333))",エーエム
760,53394652,"POLYGON ((139.775 35.7083333333333, 139.7875 35.7083333333333, 139.7875 35.7166666666667, 139.775 35.7166666666667, 139.775 35.7083333333333))",サンクス
761,53394653,"POLYGON ((139.7875 35.7083333333333, 139.8 35.7083333333333, 139.8 35.7166666666667, 139.7875 35.7166666666667, 139.7875 35.7083333333333))",セブンイ
762,53394654,"POLYGON ((139.8 35.7083333333333, 139.8125 35.7083333333333, 139.8125 35.7166666666667, 139.8 35.7166666666667, 139.8 35.7083333333333))",セブンイ
763,53394655,"POLYGON ((139.8125 35.7083333333333, 139.825 35.7083333333333, 139.825 35.7166666666667, 139.8125 35.7166666666667, 139.8125 35.7083333333333))",セブンイ
764,53394656,"POLYGON ((139.825 35.7083333333333, 139.8375 35.7083333333333, 139.8375 35.7166666666667, 139.825 35.7166666666667, 139.825 35.7083333333333))",セブンイ
765,53394657,"POLYGON ((139.8375 35.7083333333333, 139.85 35.7083333333333, 139.85 35.7166666666667, 139.8375 35.7166666666667, 139.8375 35.7083333333333))",サンクス
766,53394658,"POLYGON ((139.85 35.7083333333333, 139.8625 35.7083333333333, 139.8625 35.7166666666667, 139.85 35.7166666666667, 139.85 35.7083333333333))",エーエム
767,53394659,"POLYGON ((139.8625 35.7083333333333, 139.875 35.7083333333333, 139.875 35.7166666666667, 139.8625 35.7166666666667, 139.8625 35.7083333333333))",セブンイ
768,53394660,"POLYGON ((139.75 35.7166666666667, 139.7625 35.7166666666667, 139.7625 35.725, 139.75 35.725, 139.75 35.7166666666667))",セブンイ
769,53394661,"POLYGON ((139.7625 35.7166666666667, 139.775 35.7166666666667, 139.775 35.725, 139.7625 35.725, 139.7625 35.7166666666667))",他
770,53394662,"POLYGON ((139.775 35.7166666666667, 139.7875 35.7166666666667, 139.7875 35.725, 139.775 35.725, 139.775 35.7166666666667))",セブンイ
771,53394663,"POLYGON ((139.7875 35.7166666666667, 139.8 35.7166666666667, 139.8 35.725, 139.7875 35.725, 139.7875 35.7166666666667))",セブンイ
772,53394664,"POLYGON ((139.8 35.7166666666667, 139.8125 35.7166666666667, 139.8125 35.725, 139.8 35.725, 139.8 35.7166666666667))",ローソン
773,53394665,"POLYGON ((139.8125 35.7166666666667, 139.825 35.7166666666667, 139.825 35.725, 139.8125 35.725, 139.8125 35.7166666666667))",セブンイ
774,53394666,"POLYGON ((139.825 35.7166666666667, 139.8375 35.7166666666667, 139.8375 35.725, 139.825 35.725, 139.825 35.7166666666667))",ファミリ
775,53394667,"POLYGON ((139.8375 35.7166666666667, 139.85 35.7166666666667, 139.85 35.725, 139.8375 35.725, 139.8375 35.7166666666667))",セブンイ
776,53394668,"POLYGON ((139.85 35.7166666666667, 139.8625 35.7166666666667, 139.8625 35.725, 139.85 35.725, 139.85 35.7166666666667))",セブンイ
777,53394669,"POLYGON ((139.8625 35.7166666666667, 139.875 35.7166666666667, 139.875 35.725, 139.8625 35.725, 139.8625 35.7166666666667))",セブンイ
778,53394670,"POLYGON ((139.75 35.725, 139.7625 35.725, 139.7625 35.7333333333333, 139.75 35.7333333333333, 139.75 35.725))",セブンイ
779,53394671,"POLYGON ((139.7625 35.725, 139.775 35.725, 139.775 35.7333333333333, 139.7625 35.7333333333333, 139.7625 35.725))",セブンイ
780,53394672,"POLYGON ((139.775 35.725, 139.7875 35.725, 139.7875 35.7333333333333, 139.775 35.7333333333333, 139.775 35.725))",セブンイ
781,53394673,"POLYGON ((139.7875 35.725, 139.8 35.725, 139.8 35.7333333333333, 139.7875 35.7333333333333, 139.7875 35.725))",セブンイ
782,53394674,"POLYGON ((139.8 35.725, 139.8125 35.725, 139.8125 35.7333333333333, 139.8 35.7333333333333, 139.8 35.725))",他
783,53394675,"POLYGON ((139.8125 35.725, 139.825 35.725, 139.825 35.7333333333333, 139.8125 35.7333333333333, 139.8125 35.725))",セブンイ
784,53394677,"POLYGON ((139.8375 35.725, 139.85 35.725, 139.85 35.7333333333333, 139.8375 35.7333333333333, 139.8375 35.725))",セブンイ
785,53394678,"POLYGON ((139.85 35.725, 139.8625 35.725, 139.8625 35.7333333333333, 139.85 35.7333333333333, 139.85 35.725))",セブンイ
786,53394679,"POLYGON ((139.8625 35.725, 139.875 35.725, 139.875 35.7333333333333, 139.8625 35.7333333333333, 139.8625 35.725))",セブンイ
787,53394680,"POLYGON ((139.75 35.7333333333333, 139.7625 35.7333333333333, 139.7625 35.7416666666667, 139.75 35.7416666666667, 139.75 35.7333333333333))",ローソン
788,53394681,"POLYGON ((139.7625 35.7333333333333, 139.775 35.7333333333333, 139.775 35.7416666666667, 139.7625 35.7416666666667, 139.7625 35.7333333333333))",ファミリ
789,53394682,"POLYGON ((139.775 35.7333333333333, 139.7875 35.7333333333333, 139.7875 35.7416666666667, 139.775 35.7416666666667, 139.775 35.7333333333333))",セブンイ
790,53394683,"POLYGON ((139.7875 35.7333333333333, 139.8 35.7333333333333, 139.8 35.7416666666667, 139.7875 35.7416666666667, 139.7875 35.7333333333333))",セブンイ
791,53394684,"POLYGON ((139.8 35.7333333333333, 139.8125 35.7333333333333, 139.8125 35.7416666666667, 139.8 35.7416666666667, 139.8 35.7333333333333))",エーエム
792,53394685,"POLYGON ((139.8125 35.7333333333333, 139.825 35.7333333333333, 139.825 35.7416666666667, 139.8125 35.7416666666667, 139.8125 35.7333333333333))",ファミリ
793,53394686,"POLYGON ((139.825 35.7333333333333, 139.8375 35.7333333333333, 139.8375 35.7416666666667, 139.825 35.7416666666667, 139.825 35.7333333333333))",セブンイ
794,53394687,"POLYGON ((139.8375 35.7333333333333, 139.85 35.7333333333333, 139.85 35.7416666666667, 139.8375 35.7416666666667, 139.8375 35.7333333333333))",セブンイ
795,53394688,"POLYGON ((139.85 35.7333333333333, 139.8625 35.7333333333333, 139.8625 35.7416666666667, 139.85 35.7416666666667, 139.85 35.7333333333333))",他
796,53394689,"POLYGON ((139.8625 35.7333333333333, 139.875 35.7333333333333, 139.875 35.7416666666667, 139.8625 35.7416666666667, 139.8625 35.7333333333333))",サンクス
797,53394690,"POLYGON ((139.75 35.7416666666667, 139.7625 35.7416666666667, 139.7625 35.75, 139.75 35.75, 139.75 35.7416666666667))",セブンイ
798,53394691,"POLYGON ((139.7625 35.7416666666667, 139.775 35.7416666666667, 139.775 35.75, 139.7625 35.75, 139.7625 35.7416666666667))",セブンイ
799,53394692,"POLYGON ((139.775 35.7416666666667, 139.7875 35.7416666666667, 139.7875 35.75, 139.775 35.75, 139.775 35.7416666666667))",ファミリ
800,53394693,"POLYGON ((139.7875 35.7416666666667, 139.8 35.7416666666667, 139.8 35.75, 139.7875 35.75, 139.7875 35.7416666666667))",セブンイ
801,53394694,"POLYGON ((139.8 35.7416666666667, 139.8125 35.7416666666667, 139.8125 35.75, 139.8 35.75, 139.8 35.7416666666667))",セブンイ
802,53394695,"POLYGON ((139.8125 35.7416666666667, 139.825 35.7416666666667, 139.825 35.75, 139.8125 35.75, 139.8125 35.7416666666667))",ファミリ
803,53394696,"POLYGON ((139.825 35.7416666666667, 139.8375 35.7416666666667, 139.8375 35.75, 139.825 35.75, 139.825 35.7416666666667))",他
804,53394697,"POLYGON ((139.8375 35.7416666666667, 139.85 35.7416666666667, 139.85 35.75, 139.8375 35.75, 139.8375 35.7416666666667))",セブンイ
805,53394698,"POLYGON ((139.85 35.7416666666667, 139.8625 35.7416666666667, 139.8625 35.75, 139.85 35.75, 139.85 35.7416666666667))",セブンイ
806,53394699,"POLYGON ((139.8625 35.7416666666667, 139.875 35.7416666666667, 139.875 35.75, 139.8625 35.75, 139.8625 35.7416666666667))",セブンイ
807,53394700,"POLYGON ((139.875 35.6666666666667, 139.8875 35.6666666666667, 139.8875 35.675, 139.875 35.675, 139.875 35.6666666666667))",セブンイ
808,53394710,"POLYGON ((139.875 35.675, 139.8875 35.675, 139.8875 35.6833333333333, 139.875 35.6833333333333, 139.875 35.675))",セブンイ
809,53394720,"POLYGON ((139.875 35.6833333333333, 139.8875 35.6833333333333, 139.8875 35.6916666666667, 139.875 35.6916666666667, 139.875 35.6833333333333))",ファミリ
810,53394721,"POLYGON ((139.8875 35.6833333333333, 139.9 35.6833333333333, 139.9 35.6916666666667, 139.8875 35.6916666666667, 139.8875 35.6833333333333))",セブンイ
811,53394722,"POLYGON ((139.9 35.6833333333333, 139.9125 35.6833333333333, 139.9125 35.6916666666667, 139.9 35.6916666666667, 139.9 35.6833333333333))",セブンイ
812,53394730,"POLYGON ((139.875 35.6916666666667, 139.8875 35.6916666666667, 139.8875 35.7, 139.875 35.7, 139.875 35.6916666666667))",セブンイ
813,53394731,"POLYGON ((139.8875 35.6916666666667, 139.9 35.6916666666667, 139.9 35.7, 139.8875 35.7, 139.8875 35.6916666666667))",ファミリ
814,53394732,"POLYGON ((139.9 35.6916666666667, 139.9125 35.6916666666667, 139.9125 35.7, 139.9 35.7, 139.9 35.6916666666667))",セブンイ
815,53394740,"POLYGON ((139.875 35.7, 139.8875 35.7, 139.8875 35.7083333333333, 139.875 35.7083333333333, 139.875 35.7))",セブンイ
816,53394741,"POLYGON ((139.8875 35.7, 139.9 35.7, 139.9 35.7083333333333, 139.8875 35.7083333333333, 139.8875 35.7))",ミニスト
817,53394742,"POLYGON ((139.9 35.7, 139.9125 35.7, 139.9125 35.7083333333333, 139.9 35.7083333333333, 139.9 35.7))",他
818,53394743,"POLYGON ((139.9125 35.7, 139.925 35.7, 139.925 35.7083333333333, 139.9125 35.7083333333333, 139.9125 35.7))",ファミリ
819,53394751,"POLYGON ((139.8875 35.7083333333333, 139.9 35.7083333333333, 139.9 35.7166666666667, 139.8875 35.7166666666667, 139.8875 35.7083333333333))",セブンイ
820,53394752,"POLYGON ((139.9 35.7083333333333, 139.9125 35.7083333333333, 139.9125 35.7166666666667, 139.9 35.7166666666667, 139.9 35.7083333333333))",ミニスト
821,53394760,"POLYGON ((139.875 35.7166666666667, 139.8875 35.7166666666667, 139.8875 35.725, 139.875 35.725, 139.875 35.7166666666667))",セブンイ
822,53394761,"POLYGON ((139.8875 35.7166666666667, 139.9 35.7166666666667, 139.9 35.725, 139.8875 35.725, 139.8875 35.7166666666667))",セブンイ
823,53394770,"POLYGON ((139.875 35.725, 139.8875 35.725, 139.8875 35.7333333333333, 139.875 35.7333333333333, 139.875 35.725))",セブンイ
824,53394771,"POLYGON ((139.8875 35.725, 139.9 35.725, 139.9 35.7333333333333, 139.8875 35.7333333333333, 139.8875 35.725))",スリーエ
825,53394780,"POLYGON ((139.875 35.7333333333333, 139.8875 35.7333333333333, 139.8875 35.7416666666667, 139.875 35.7416666666667, 139.875 35.7333333333333))",ファミリ
826,53394781,"POLYGON ((139.8875 35.7333333333333, 139.9 35.7333333333333, 139.9 35.7416666666667, 139.8875 35.7416666666667, 139.8875 35.7333333333333))",セブンイ
827,53394790,"POLYGON ((139.875 35.7416666666667, 139.8875 35.7416666666667, 139.8875 35.75, 139.875 35.75, 139.875 35.7416666666667))",セブンイ
828,53394791,"POLYGON ((139.8875 35.7416666666667, 139.9 35.7416666666667, 139.9 35.75, 139.8875 35.75, 139.8875 35.7416666666667))",セブンイ
829,53395067,"POLYGON ((139.0875 35.8, 139.1 35.8, 139.1 35.8083333333333, 139.0875 35.8083333333333, 139.0875 35.8))",他
830,53395139,"POLYGON ((139.2375 35.775, 139.25 35.775, 139.25 35.7833333333333, 139.2375 35.7833333333333, 139.2375 35.775))",セブンイ
831,53395149,"POLYGON ((139.2375 35.7833333333333, 139.25 35.7833333333333, 139.25 35.7916666666667, 139.2375 35.7916666666667, 139.2375 35.7833333333333))",セブンイ
832,53395152,"POLYGON ((139.15 35.7916666666667, 139.1625 35.7916666666667, 139.1625 35.8, 139.15 35.8, 139.15 35.7916666666667))",他
833,53395157,"POLYGON ((139.2125 35.7916666666667, 139.225 35.7916666666667, 139.225 35.8, 139.2125 35.8, 139.2125 35.7916666666667))",セブンイ
834,53395167,"POLYGON ((139.2125 35.8, 139.225 35.8, 139.225 35.8083333333333, 139.2125 35.8083333333333, 139.2125 35.8))",セブンイ
835,53395172,"POLYGON ((139.15 35.8083333333333, 139.1625 35.8083333333333, 139.1625 35.8166666666667, 139.15 35.8166666666667, 139.15 35.8083333333333))",セブンイ
836,53395205,"POLYGON ((139.3125 35.75, 139.325 35.75, 139.325 35.7583333333333, 139.3125 35.7583333333333, 139.3125 35.75))",サークル
837,53395206,"POLYGON ((139.325 35.75, 139.3375 35.75, 139.3375 35.7583333333333, 139.325 35.7583333333333, 139.325 35.75))",セブンイ
838,53395207,"POLYGON ((139.3375 35.75, 139.35 35.75, 139.35 35.7583333333333, 139.3375 35.7583333333333, 139.3375 35.75))",セブンイ
839,53395209,"POLYGON ((139.3625 35.75, 139.375 35.75, 139.375 35.7583333333333, 139.3625 35.7583333333333, 139.3625 35.75))",セブンイ
840,53395215,"POLYGON ((139.3125 35.7583333333333, 139.325 35.7583333333333, 139.325 35.7666666666667, 139.3125 35.7666666666667, 139.3125 35.7583333333333))",サンクス
841,53395216,"POLYGON ((139.325 35.7583333333333, 139.3375 35.7583333333333, 139.3375 35.7666666666667, 139.325 35.7666666666667, 139.325 35.7583333333333))",サークル
842,53395217,"POLYGON ((139.3375 35.7583333333333, 139.35 35.7583333333333, 139.35 35.7666666666667, 139.3375 35.7666666666667, 139.3375 35.7583333333333))",セブンイ
843,53395218,"POLYGON ((139.35 35.7583333333333, 139.3625 35.7583333333333, 139.3625 35.7666666666667, 139.35 35.7666666666667, 139.35 35.7583333333333))",セブンイ
844,53395219,"POLYGON ((139.3625 35.7583333333333, 139.375 35.7583333333333, 139.375 35.7666666666667, 139.3625 35.7666666666667, 139.3625 35.7583333333333))",セブンイ
845,53395223,"POLYGON ((139.2875 35.7666666666667, 139.3 35.7666666666667, 139.3 35.775, 139.2875 35.775, 139.2875 35.7666666666667))",セブンイ
846,53395224,"POLYGON ((139.3 35.7666666666667, 139.3125 35.7666666666667, 139.3125 35.775, 139.3 35.775, 139.3 35.7666666666667))",セブンイ
847,53395226,"POLYGON ((139.325 35.7666666666667, 139.3375 35.7666666666667, 139.3375 35.775, 139.325 35.775, 139.325 35.7666666666667))",セブンイ
848,53395227,"POLYGON ((139.3375 35.7666666666667, 139.35 35.7666666666667, 139.35 35.775, 139.3375 35.775, 139.3375 35.7666666666667))",セブンイ
849,53395228,"POLYGON ((139.35 35.7666666666667, 139.3625 35.7666666666667, 139.3625 35.775, 139.35 35.775, 139.35 35.7666666666667))",ローソン
850,53395231,"POLYGON ((139.2625 35.775, 139.275 35.775, 139.275 35.7833333333333, 139.2625 35.7833333333333, 139.2625 35.775))",セブンイ
851,53395232,"POLYGON ((139.275 35.775, 139.2875 35.775, 139.2875 35.7833333333333, 139.275 35.7833333333333, 139.275 35.775))",セブンイ
852,53395233,"POLYGON ((139.2875 35.775, 139.3 35.775, 139.3 35.7833333333333, 139.2875 35.7833333333333, 139.2875 35.775))",セブンイ
853,53395234,"POLYGON ((139.3 35.775, 139.3125 35.775, 139.3125 35.7833333333333, 139.3 35.7833333333333, 139.3 35.775))",セブンイ
854,53395235,"POLYGON ((139.3125 35.775, 139.325 35.775, 139.325 35.7833333333333, 139.3125 35.7833333333333, 139.3125 35.775))",サークル
855,53395236,"POLYGON ((139.325 35.775, 139.3375 35.775, 139.3375 35.7833333333333, 139.325 35.7833333333333, 139.325 35.775))",ファミリ
856,53395237,"POLYGON ((139.3375 35.775, 139.35 35.775, 139.35 35.7833333333333, 139.3375 35.7833333333333, 139.3375 35.775))",ローソン
857,53395240,"POLYGON ((139.25 35.7833333333333, 139.2625 35.7833333333333, 139.2625 35.7916666666667, 139.25 35.7916666666667, 139.25 35.7833333333333))",セブンイ
